order_id,order_date,customer_id,product_id,campaign_id,channel,region,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,status,is_return
O01175,2026-06-06,C0007,P001,CAM003,Mobile App,Bengaluru,2,13261,10,26522,2652.2,23869.8,Completed,False
O01176,2026-02-03,C0033,P020,CAM002,Mobile App,Bengaluru,1,17174,20,17174,3434.8,13739.2,Completed,False
O01177,2026-05-03,C0047,P003,CAM010,Social,Delhi,2,9686,5,19372,968.6,18403.4,Completed,False
O01178,2026-01-16,C0095,P011,CAM005,Social,Delhi,3,1100,15,3300,495.0,2805.0,Completed,False
O01179,2026-05-03,C0009,P007,CAM009,Social,Mumbai,1,2044,5,2044,102.2,-1941.8,Returned,True
O01180,2026-03-03,C0058,P013,CAM004,Marketplace,Bengaluru,1,15417,5,15417,770.85,14646.15,Completed,False
O01181,2026-03-23,C0092,P015,CAM010,Social,Mumbai,1,13533,5,13533,676.65,12856.35,Completed,False
O01182,2026-05-10,C0081,P018,CAM009,Website,Hyderabad,3,11704,10,35112,3511.2,31600.8,Completed,False
O01183,2026-03-18,C0093,P009,CAM004,Marketplace,Bengaluru,4,7276,5,29104,1455.2,27648.8,Completed,False
O01184,2026-05-27,C0018,P019,CAM005,Mobile App,Delhi,4,11704,5,46816,2340.8,44475.2,Completed,False
O01185,2026-04-07,C0081,P007,CAM008,Mobile App,Chennai,2,11404,5,22808,1140.4,21667.6,Completed,False
O01186,2026-06-30,C0098,P005,CAM003,Website,Bengaluru,3,9686,0,29058,0.0,29058.0,Completed,False
O01187,2026-04-26,C0033,P008,CAM001,Website,Hyderabad,4,13261,20,53044,10608.8,42435.2,Completed,False
O01188,2026-02-23,C0050,P011,CAM003,Mobile App,Chennai,3,16000,5,48000,2400.0,45600.0,Completed,False
O01189,2026-05-21,C0054,P014,CAM006,Social,Delhi,2,13533,0,27066,0.0,27066.0,Completed,False
O01190,2026-03-15,C0050,P017,CAM002,Marketplace,Bengaluru,2,11704,10,23408,2340.8,21067.2,Completed,False
O01191,2026-04-07,C0029,P005,CAM004,Mobile App,Mumbai,3,2044,20,6132,1226.4,4905.6,Completed,False
O01192,2026-01-25,C0098,P007,CAM010,Mobile App,Delhi,2,9072,5,18144,907.2,-17236.8,Returned,True
O01193,2026-01-22,C0096,P019,CAM001,Marketplace,Delhi,4,11524,20,46096,9219.2,36876.8,Completed,False
O01194,2026-04-15,C0039,P009,CAM001,Website,Bengaluru,4,9015,15,36060,5409.0,30651.0,Completed,False
O01195,2026-02-03,C0081,P005,CAM005,Marketplace,Delhi,1,13533,15,13533,2029.95,11503.05,Completed,False
O01196,2026-06-30,C0040,P020,CAM001,Marketplace,Hyderabad,3,12255,5,36765,1838.25,34926.75,Completed,False
O01197,2026-06-04,C0080,P009,CAM001,Website,Delhi,2,11524,0,23048,0.0,23048.0,Completed,False
O01198,2026-05-07,C0059,P020,CAM002,Marketplace,Mumbai,3,16000,5,48000,2400.0,45600.0,Completed,False
O01199,2026-05-13,C0048,P019,CAM002,Marketplace,Hyderabad,2,13533,20,27066,5413.2,21652.8,Completed,False
O01200,2026-04-18,C0013,P019,CAM009,Marketplace,Delhi,2,1100,15,2200,330.0,1870.0,Completed,False
